movement_count,span_seconds,movements_per_minute,interval_cv,burst_count,mean_burst_size,max_burst_size,duration_std_seconds,peak_amplitude_std,dominant_frequency_std_hz,dominant_direction,direction_counts,movements_early_third,movements_mid_third,movements_late_third,artifact_filtered_fraction,dataset,subject_id,record_id
250,1565.500510931015,9.581600194483096,1.2183119115832812,144,1.7361111111111112,12,0.8831908812137156,496.14704919903886,3.4677196621442756,az,"{'az': 127, 'ay': 81, 'ax': 42}",81,69,100,0.0,FOUR_IMU,Sub-dataset Two_record_33,Sub-dataset Two_record_33
359,2140.39413022995,10.063567123353064,1.1210868126117621,210,1.7095238095238094,9,1.2195117246837213,353.759508687899,2.63079136743876,az,"{'az': 190, 'ay': 113, 'ax': 56}",103,117,139,0.0,FOUR_IMU,Sub-dataset Two_record_34,Sub-dataset Two_record_34
209,1204.636717796326,10.409777333485033,1.240139019471873,117,1.7863247863247864,9,0.3537547078460517,56.801013522113266,3.6433837077719913,az,"{'az': 132, 'ay': 42, 'ax': 35}",70,58,81,0.0,FOUR_IMU,Sub-dataset Two_record_35,Sub-dataset Two_record_35
113,540.1711978912354,12.551576290013832,1.205330011771474,60,1.8833333333333333,7,0.3224138139220654,164.81984510494675,2.463286585629732,az,"{'az': 71, 'ay': 23, 'ax': 19}",37,40,36,0.0,FOUR_IMU,Sub-dataset Two_record_36,Sub-dataset Two_record_36
204,1049.2914309501648,11.665014731814129,1.110195545389882,115,1.7739130434782608,9,0.6451867244741807,347.77465155188827,3.556047962621151,az,"{'az': 128, 'ay': 45, 'ax': 31}",58,77,69,0.0,FOUR_IMU,Sub-dataset Two_record_37,Sub-dataset Two_record_37
100,628.6559391021729,9.544171345249701,1.1477819801200646,65,1.5384615384615385,8,0.6240308804917283,150.24739209694312,3.5678732301002745,az,"{'az': 50, 'ay': 28, 'ax': 22}",27,33,40,0.0,FOUR_IMU,Sub-dataset Two_record_38,Sub-dataset Two_record_38
258,1214.389033079147,12.747150689223245,1.2432814066225581,125,2.064,17,1.3168640328311234,560.1875802929028,2.4354045654537626,az,"{'az': 140, 'ay': 75, 'ax': 43}",97,97,64,0.0,FOUR_IMU,Sub-dataset Two_record_39,Sub-dataset Two_record_39
385,2243.0955759770004,10.298268271488425,1.2247272507801172,219,1.7579908675799087,9,0.4204766100964267,249.28493555544864,3.7147629143177445,az,"{'az': 249, 'ax': 88, 'ay': 48}",158,128,99,0.0,FOUR_IMU,Sub-dataset Two_record_4,Sub-dataset Two_record_4
501,2619.1460959911346,11.477023006089595,1.1328357624658933,291,1.7216494845360826,6,0.7017982257508399,1106.1713751440896,3.7214380488424137,az,"{'az': 363, 'ax': 78, 'ay': 60}",169,181,151,0.0,FOUR_IMU,Sub-dataset Two_record_5,Sub-dataset Two_record_5
208,1188.0501339435577,10.504607207588517,1.174402799489813,121,1.71900826446281,9,0.22088643181163106,48.46977428861951,4.037180023961821,az,"{'az': 136, 'ax': 38, 'ay': 34}",65,68,75,0.0,FOUR_IMU,Sub-dataset Two_record_6,Sub-dataset Two_record_6
448,3251.0561659336095,8.268082317882946,1.324442077287265,287,1.5609756097560976,6,0.25386359307035616,134.83326025449352,3.574509605825904,az,"{'az': 313, 'ax': 68, 'ay': 67}",150,138,160,0.0,FOUR_IMU,Sub-dataset Two_record_7,Sub-dataset Two_record_7
493,2836.6439800262456,10.42781547782613,1.2134573505439605,285,1.7298245614035088,13,0.35505160706684574,99.88568313199272,3.6492596840892473,az,"{'az': 344, 'ay': 77, 'ax': 72}",163,156,174,0.0,FOUR_IMU,Sub-dataset Two_record_8,Sub-dataset Two_record_8
332,1704.7170209884644,11.685223855188337,1.1633969056198088,187,1.7754010695187166,8,0.4247391978634038,96.95360459672487,3.7090776347159053,az,"{'az': 229, 'ax': 55, 'ay': 48}",117,112,103,0.0,FOUR_IMU,Sub-dataset Two_record_9,Sub-dataset Two_record_9
